Id,SalePrice
1574,110336.99687272134
1575,214554.12697098975
1576,223542.78371874528
1577,184174.01365331677
1578,143557.56394604532
1579,139837.4613902987
1580,191018.13528368893
1581,149268.47509860847
1582,126641.26614406245
1583,326992.9995047374
1584,224313.7144143791
1585,140104.38822490838
1586,66844.88176590906
1587,100272.987119818
1588,148980.80075883094
1589,97224.23749291147
1590,133086.94260244438
1591,98285.62169171649
1592,119246.55610179174
1593,127145.31291121374
1594,130001.43928361205
1595,111300.40261857674
1596,237344.18847951785
1597,185766.86816493198
1598,197282.91725535708
1599,160458.71992712887
1600,162267.57736046243
1601,73310.42829493774
1602,110614.85275381838
1603,74597.18861846697
1604,265183.42343734036
1605,243895.0142020911
1606,170190.37041983614
1607,157309.58056585834
1608,206806.2922909451
1609,182921.45219261944
1610,149966.7650114224
1611,135470.28986734245
1612,160370.24252254167
1613,160330.60881351863
1614,125321.23870673627
1615,89361.76567164922
1616,80656.92189913001
1617,95111.41878321097
1618,122929.05294891915
1619,140102.8769783895
1620,162813.5083791833
1621,137043.18390970278
1622,142365.96311641554
1623,282953.6579876567
1624,213017.6076924089
1625,122049.87759535098
1626,161503.0112924589
1627,191018.5045467096
1628,275965.09458889725
1629,177002.37130530374
1630,359301.09797612525
1631,216037.36448453824
1632,248427.43543956344
1633,174167.5853468599
1634,187216.8246618476
1635,177732.81921218988
1636,151342.2614743241
1637,184962.4528211461
1638,185711.03985411362
1639,176797.93884689952
1640,255323.16235430213
1641,178510.6718741757
1642,231337.5683276379
1643,224030.5757572081
1644,235531.80220959056
1645,186513.88852520107
1646,158091.20188782865
1647,154334.0236076171
1648,129140.00030678912
1649,139161.93076185894
1650,119483.87446966978
1651,121138.22808039193
1652,97355.91520981446
1653,105204.70307255878
1654,144626.58557392165
1655,150979.60850262074
1656,147546.27407367658
1657,149885.53876105745
1658,149823.9545509352
1659,129180.19245851225
1660,150489.25838887788
1661,480336.6676769227
1662,402788.845850426
1663,394421.61679568153
1664,511391.106595209
1665,288655.67420394195
1666,317691.5568079486
1667,403990.5483899046
1668,329637.7242221248
1669,287867.3501862055
1670,348153.17573933076
1671,269814.77079052175
1672,471363.8165256242
1673,284243.84492311114
1674,243979.26955729822
1675,195330.08326328115
1676,194546.62641781467
1677,216758.25681487838
1678,482601.3349147452
1679,406410.81477705704
1680,341474.87513267907
1681,230501.31123473748
1682,300994.6976975805
1683,191332.06703288967
1684,175967.00187043368
1685,170874.16093548492
1686,169218.3153222468
1687,170979.55357630405
1688,192152.7949298741
1689,191769.72580055744
1690,190510.93968319666
1691,184206.8106574063
1692,251971.86938760904
1693,168915.35003095146
1694,184702.84707651113
1695,170939.55668186606
1696,272126.9021171844
1697,172732.5050911745
1698,356627.0831089846
1699,344798.6604174853
1700,250412.89167979258
1701,272418.38169119525
1702,241020.8629962742
1703,249115.11673512848
1704,288793.31197158527
1705,230428.44727124993
1706,443872.6626669679
1707,208932.2022576102
1708,208378.17707749023
1709,262116.1644778918
1710,222721.548639364
1711,257395.32705408632
1712,248701.06202729323
1713,278358.2223000103
1714,227817.9712430288
1715,201369.33598079186
1716,178799.54327584922
1717,167312.7837446678
1718,131165.38953925294
1719,200387.7573344912
1720,231499.2697962188
1721,159867.87468419838
1722,116105.82008413778
1723,155141.03404259417
1724,198430.00967391185
1725,233887.0029880071
1726,182900.25717480382
1727,158094.82414804195
1728,182480.4468199412
1729,161453.30875157542
1730,149077.31760195724
1731,127887.42637610727
1732,132517.45179132273
1733,116125.27340714358
1734,119862.3741511282
1735,129832.2436368086
1736,121511.09269337104
1737,313458.7217275398
1738,232535.90513040018
1739,252565.71649423763
1740,204483.27443192076
1741,189424.0669941007
1742,168228.96455474067
1743,174506.84080163887
1744,316423.5031474034
1745,215937.60585158586
1746,178948.97412332013
1747,202433.5641355238
1748,225035.3126253545
1749,151172.5924300776
1750,130732.78473588731
1751,242754.65912797063
1752,123603.60054192609
1753,140351.75062066366
1754,187720.7409304319
1755,173922.56188542832
1756,133131.64350069975
1757,117406.5519800282
1758,142248.36514600346
1759,154578.16389337607
1760,169477.38772952335
1761,143218.6719633619
1762,170535.54441952595
1763,168185.09144302068
1764,115215.30839936211
1765,165883.54434457712
1766,178588.80989726214
1767,233206.02584956377
1768,140519.06129873722
1769,175939.38843202576
1770,149330.62863269701
1771,129097.41502278003
1772,141868.93776866948
1773,134153.34788107828
1774,137247.634463221
1775,140656.09282290176
1776,125708.51400352224
1777,115792.34928371555
1778,137419.44536817036
1779,112117.7881836626
1780,174821.13073180956
1781,129670.20594343093
1782,83737.11457453395
1783,144099.22546338866
1784,105003.59058214314
1785,113256.43998852158
1786,136271.02788243178
1787,153661.0281091384
1788,59089.77946093808
1789,93272.23262576183
1790,75428.40099599113
1791,179476.05809648236
1792,156455.09005245002
1793,135108.400606969
1794,148843.02030696013
1795,135162.27421216638
1796,114317.48347877698
1797,111627.73955828276
1798,122247.32031276992
1799,117142.3852492426
1800,128002.34272756542
1801,131172.11955605392
1802,125974.4683141044
1803,153242.08995602618
1804,143719.56045746242
1805,140267.55567399875
1806,124275.36634138458
1807,132588.21012501762
1808,111506.17475049746
1809,120909.90251309359
1810,136562.25331439354
1811,102034.02685351878
1812,95831.7070596404
1813,118191.4800378859
1814,98022.03628461457
1815,54300.53594108349
1816,97072.27149974652
1817,104636.10908226104
1818,133595.95190829242
1819,121529.39540643358
1820,58703.184678807505
1821,106304.36819388649
1822,150022.11696960553
1823,44027.89172080329
1824,131990.09126491402
1825,126725.11519428254
1826,106306.732586417
1827,102619.48746682741
1828,133837.20803948524
1829,109573.7045842314
1830,140146.58229507305
1831,145421.12046659295
1832,90338.71661050573
1833,136987.6188262612
1834,121928.6288309174
1835,133465.60699611483
1836,121283.86401582489
1837,88781.25318916346
1838,129216.28177721395
1839,92947.20463846762
1840,153985.13247733333
1841,152733.15595023264
1842,86373.45839170704
1843,129577.01483690419
1844,136149.60194381152
1845,142975.13707273884
1846,157143.7416436044
1847,155396.5262891106
1848,55961.32757261606
1849,113121.28454603972
1850,114817.3223652226
1851,151585.16296126728
1852,119252.81241627176
1853,134108.66413254317
1854,173172.73045555214
1855,149669.62999875663
1856,228103.23960666845
1857,145474.8195258427
1858,134479.36327721848
1859,120630.93034310904
1860,150900.77446000648
1861,120507.87349524346
1862,277562.9091891525
1863,268671.278704175
1864,269101.195657945
1865,320881.7719117111
1866,330858.47044191085
1867,221426.73282058787
1868,312937.4566218723
1869,202241.7692557332
1870,219272.28617394334
1871,236613.83129341505
1872,168947.4969089205
1873,249730.7816748192
1874,140109.58478913378
1875,202769.6708488781
1876,194511.32886195107
1877,211516.82213156275
1878,202840.57892569125
1879,131551.8446155721
1880,137362.2241226963
1881,237809.81937363566
1882,255254.97065439753
1883,189525.86037950957
1884,204035.29612746686
1885,242688.3522664514
1886,294538.194951542
1887,215094.65016182975
1888,275431.17958183266
1889,164562.320360757
1890,120853.98450298888
1891,132271.39716101333
1892,108751.38699160468
1893,129939.08778978328
1894,126524.3324212525
1895,131985.8087005491
1896,124354.4864555871
1897,113371.82007641747
1898,114897.23326985133
1899,152093.50032245045
1900,150819.97139169552
1901,169575.92498882549
1902,146442.36864084864
1903,215894.3269652137
1904,141647.65520672043
1905,207685.3927530602
1906,175246.31188421216
1907,200970.6857467287
1908,110852.6042251652
1909,139118.40345058838
1910,119865.92947008647
1911,204558.50105989107
1912,331936.01842475485
1913,140067.07560570052
1914,61649.23664484119
1915,295564.63718535425
1916,58276.56480549155
1917,253481.17015790258
1918,143456.31320075743
1919,175195.05271714623
1920,144171.62807570468
1921,424858.812433821
1922,306830.0124879369
1923,215393.673027737
1924,242303.3848640783
1925,202020.7425498196
1926,391188.9016130109
1927,135558.6694170193
1928,159089.00791760912
1929,127608.39160510828
1930,131048.93536454214
1931,140442.67594884953
1932,137779.50007526515
1933,166354.35911789173
1934,182744.4107580749
1935,171066.8045740524
1936,186785.8460742913
1937,184066.30501295134
1938,176351.86845705353
1939,238602.68935513732
1940,189982.11421030352
1941,173472.9457038545
1942,190011.377684754
1943,209289.8332964774
1944,338863.3752386667
1945,383302.32816909836
1946,151671.16169960043
1947,330667.7392869368
1948,167530.97178273884
1949,241477.42751634418
1950,178882.25667944324
1951,253903.97625280987
1952,221144.92030356274
1953,179422.96506256933
1954,179791.65879119764
1955,132955.89181626035
1956,285516.73325753264
1957,147214.8389626611
1958,322453.6362004798
1959,139289.24943571616
1960,113044.60551554557
1961,124897.2040684548
1962,100640.7539048613
1963,105256.35659289436
1964,110040.64294714248
1965,147944.78824610222
1966,146365.5978738716
1967,285922.9856740143
1968,469410.80005295586
1969,412910.6564516194
1970,437400.738442614
1971,466181.2946899127
1972,373716.5686795432
1973,256720.4093897155
1974,313604.2097151796
1975,507709.3619241502
1976,266758.86111523723
1977,371520.43463459524
1978,343356.7658032307
1979,311304.12935967516
1980,202661.4030871002
1981,349061.65686447255
1982,224056.39044089915
1983,202881.56590985935
1984,167227.52562570933
1985,221007.74994230043
1986,213232.74113896408
1987,176098.89134903892
1988,178967.8919918428
1989,193749.2182657572
1990,212238.72453565145
1991,226824.93152859574
1992,212714.17339566463
1993,173017.22270235
1994,236091.15058869022
1995,185457.01083825526
1996,253707.2818891046
1997,300651.7353910564
1998,332677.5041389043
1999,254045.08902831076
2000,310741.6175330347
2001,267726.24433396803
2002,249249.3453853248
2003,261614.63506615124
2004,275869.60970453575
2005,221955.60490101235
2006,218542.73790996426
2007,249302.32015802505
2008,211241.7156827175
2009,195553.70842576626
2010,190557.72452763363
2011,132276.6705139577
2012,177081.0389980924
2013,178202.551338393
2014,190063.0712492107
2015,202694.695155154
2016,189990.15448492958
2017,192370.6061627917
2018,122234.63500663175
2019,131690.91548626748
2020,102609.01121612883
2021,107075.70030085047
2022,180326.07240304846
2023,145339.06507769064
2024,246906.86751585238
2025,355435.26256776066
2026,178794.27261006334
2027,154567.3533160255
2028,152854.3574570979
2029,168471.37108834262
2030,279886.4111947598
2031,225993.768994456
2032,246447.55884710277
2033,262795.9201165725
2034,168531.0380411888
2035,212100.9853487144
2036,187609.40803001676
2037,193101.079210164
2038,301650.2263095583
2039,228144.77668834745
2040,291116.2984426946
2041,293200.29903244594
2042,209052.76690814138
2043,173703.7881867715
2044,154746.1142904414
2045,227716.2433907949
2046,141718.73197254125
2047,144695.76097720227
2048,140152.93265124326
2049,134258.13164238748
2050,173891.8054966702
2051,103992.13503089274
2052,119011.0083829298
2053,143537.91710322234
2054,88614.8686598274
2055,154893.6043990548
2056,141898.05739683192
2057,115833.36371787966
2058,225163.9003281097
2059,133353.42029666065
2060,176792.66817622862
2061,172373.39278656556
2062,129641.45780443425
2063,115960.40366687096
2064,141249.1473558042
2065,122956.8458412603
2066,156403.20621446817
2067,107442.77729391021
2068,139941.46585807236
2069,83289.219721659
2070,109005.84582191105
2071,91810.71278046374
2072,132807.12929562532
2073,138699.01994931992
2074,185567.10079984303
2075,141233.53649526904
2076,115926.35711146389
2077,157736.33692721018
2078,128517.31394692021
2079,130812.33670123863
2080,119223.45670565647
2081,130009.30777546868
2082,126465.47593496287
2083,140452.0852122816
2084,113680.00318874365
2085,113951.37437079716
2086,102899.39128665983
2087,119439.48099107778
2088,97426.29336802219
2089,78033.89175625586
2090,127792.64702767873
2091,121619.57124143657
2092,123831.50963176605
2093,116610.41191681747
2094,116175.37933284591
2095,141133.96670087526
2096,77742.06465846795
2097,97671.0779197046
2098,137850.18642086093
2099,59914.3804039948
2100,78626.71430677007
2101,114899.25556070184
2102,122205.1946505415
2103,105919.60576483521
2104,134566.65408170025
2105,120372.81319212008
2106,64870.3245595547
2107,217430.19990725163
2108,110934.87067653859
2109,109401.93287167749
2110,129831.02624333468
2111,129048.24417223374
2112,137282.1559146232
2113,118772.15166073984
2114,110057.93285893335
2115,156549.13971200289
2116,113749.51215497164
2117,141849.6447816044
2118,122941.37814574022
2119,110821.81584154739
2120,112095.94646941747
2121,117239.47453900593
2122,112786.29550507833
2123,88008.24915925083
2124,158479.67186716342
2125,124483.45733940921
2126,147660.89267738207
2127,146068.9162781226
2128,121869.63662783273
2129,91349.85522733041
2130,130426.1770352474
2131,128680.0412192358
2132,112995.94410268903
2133,124225.85535245287
2134,119043.03844718127
2135,93615.44905549019
2136,70383.50332710202
2137,104903.22132806997
2138,131479.91376894462
2139,152766.58087118447
2140,138032.18048126792
2141,147277.3595949652
2142,122362.8394410851
2143,150328.19089137684
2144,129072.02819819185
2145,135347.60067853358
2146,163455.51412085557
2147,134162.83072199774
2148,129752.20782761069
2149,140767.5557996349
2150,211487.0823796871
2151,123998.47996783213
2152,181387.62799847036
2153,159372.85261384488
2154,109209.06453646033
2155,144476.6151844205
2156,247176.0960249859
2157,235196.68316099138
2158,235932.93991847083
2159,201685.9176255389
2160,181080.97829705308
2161,241773.30904257557
2162,420224.8492197044
2163,353454.7279174844
2164,238977.06261249128
2165,180080.39196514973
2166,148682.9007397719
2167,214472.8045086036
2168,199335.33872429503
2169,192422.20410964472
2170,220526.7780103545
2171,154519.9262021524
2172,126487.85676603198
2173,168937.47619581685
2174,232262.22372663283
2175,294477.6730944234
2176,313351.24654633785
2177,245001.18189569257
2178,208719.6360208186
2179,140551.83139655064
2180,208048.28595246884
2181,195377.49325745157
2182,224297.88431902454
2183,190863.53115607693
2184,120785.33481099088
2185,120721.8244918753
2186,151069.0780088352
2187,153245.04875311806
2188,151670.45314420422
2189,259944.30091286034
2190,78259.7899600786
2191,81803.74709499406
2192,96122.77289601193
2193,103744.39771479227
2194,100131.08815997133
2195,114848.16160646189
2196,98327.39532112016
2197,120610.93761533499
2198,160801.79629775492
2199,175452.70115333394
2200,148107.30532789207
2201,140496.8847512508
2202,208694.71740458586
2203,143792.5168315296
2204,182744.54689592114
2205,115051.17642540106
2206,139489.90576887867
2207,195358.37774525938
2208,255640.4730935064
2209,224919.20945291864
2210,119212.5588449641
2211,113830.4129225817
2212,116132.5900066944
2213,104421.43791822232
2214,128503.5473829754
2215,103296.32482602133
2216,138282.4660373993
2217,73273.12579934132
2218,67098.64141668908
2219,66617.34740048036
2220,77133.30526241213
2221,298869.18047786644
2222,261454.95538845874
2223,298917.6904492748
2224,202210.6269876431
2225,121709.16714664592
2226,187747.14079684846
2227,201104.70832553649
2228,259271.5027788391
2229,256942.7820509373
2230,148071.4608395165
2231,205224.2324709078
2232,177848.63568093206
2233,179394.4863002464
2234,238773.57775803408
2235,208640.82326197435
2236,291593.7313465539
2237,352516.6457805082
2238,194103.0982633937
2239,102609.71675421504
2240,159735.7211207897
2241,153285.68958762608
2242,129025.85763739808
2243,123103.62430357627
2244,104671.10371462954
2245,100585.58076068774
2246,142274.47853975612
2247,112165.09574406977
2248,125124.24984221
2249,125285.5896355876
2250,135057.95823940932
2251,110905.83305048391
2252,169805.55256046774
2253,156232.18832986648
2254,174524.25517923318
2255,189536.334089326
2256,179385.02142865554
2257,196960.59343084562
2258,168268.91023254092
2259,178982.0317050196
2260,158889.29272170135
2261,184919.05824807196
2262,208206.9289326742
2263,363883.9118733364
2264,512995.86688998924
2265,166867.23481623956
2266,307935.87827778497
2267,389713.8156376134
2268,402490.6193262681
2269,153186.07319531083
2270,189040.24885053677
2271,221746.3628910299
2272,195404.98171090128
2273,166822.80317970057
2274,182692.4933320911
2275,164238.3401014438
2276,194050.41958488082
2277,179382.06961920168
2278,144688.91791893973
2279,125892.2657590439
2280,118489.27625338259
2281,167465.7412334697
2282,191761.05468755332
2283,103972.71501107281
2284,106884.11359371351
2285,141140.0683360225
2286,124515.68552043104
2287,364668.87043880275
2288,259370.912914576
2289,391892.43013048655
2290,473140.36218989664
2291,337645.07277965016
2292,428295.75247590087
2293,503631.0204697114
2294,403388.6317083806
2295,495099.1865256862
2296,300471.0704142035
2297,307703.4090707233
2298,320841.8221171076
2299,375540.6332195896
2300,333027.30167835095
2301,282188.9082935977
2302,241659.75101325772
2303,240721.8981714598
2304,240205.36224069408
2305,193513.8966534233
2306,193531.988455562
2307,197936.90674003176
2308,220407.44186747278
2309,285573.36231239326
2310,207476.38388479277
2311,207870.03284651917
2312,172988.21762681688
2313,174403.85056609754
2314,176456.4019198636
2315,175280.6594486431
2316,189260.37276543633
2317,193446.64392318908
2318,178123.75777795952
2319,183893.85413007528
2320,189106.60066585164
2321,242088.69730023138
2322,177746.0611946125
2323,184038.16902628602
2324,175387.07408091222
2325,212027.4594520764
2326,175069.35631783487
2327,205164.9423508906
2328,221328.28470027787
2329,189847.73405942295
2330,180553.98052424242
2331,365270.1961528761
2332,383556.29271509487
2333,329070.0966526165
2334,248267.87397718968
2335,265959.1373838781
2336,323677.0943741636
2337,207517.76341656497
2338,273427.9742895446
2339,216439.994179765
2340,401652.2440933284
2341,225100.79548031205
2342,241294.1524677617
2343,228864.14681591507
2344,218230.55909917658
2345,238093.7412316487
2346,216307.975024171
2347,206689.76592230547
2348,234333.16351675816
2349,173193.3176975117
2350,292635.4938523255
2351,256207.72030903574
2352,250255.93836910833
2353,229842.24997831465
2354,127425.83953291543
2355,143283.70082187053
2356,148522.3471600011
2357,195584.47364631167
2358,196718.01700266154
2359,128198.64971105718
2360,121398.40668142043
2361,144715.5345474639
2362,277815.04477670934
2363,137437.95024273748
2364,154660.94901578556
2365,229357.2025465814
2366,201316.424004136
2367,224568.3388291544
2368,217224.36603480496
2369,220594.95823807028
2370,170263.5990357953
2371,167531.2160092059
2372,187615.86217888157
2373,263503.2434040167
2374,295250.1434085954
2375,254296.44919641456
2376,275610.7633546513
2377,323984.8861346691
2378,145370.37359307177
2379,193021.0663527726
2380,149136.19624701503
2381,169266.66270260705
2382,193078.97829303352
2383,210482.2835310498
2384,247868.56226685896
2385,163067.41045480885
2386,136805.57321549923
2387,134435.37973126065
2388,98874.8052955746
2389,122556.27808287744
2390,142261.954654383
2391,136748.29193717032
2392,117080.57811761046
2393,166590.15958408255
2394,144160.95228331853
2395,197079.45884039538
2396,148819.93551017792
2397,216935.69858592466
2398,132893.0721177583
2399,56024.94519270496
2400,64292.50647069369
2401,116527.35055878278
2402,134806.36451062735
2403,136886.07868078645
2404,149753.73807914887
2405,157955.69172483395
2406,145123.33424687383
2407,122580.27294876442
2408,135040.59732056112
2409,120190.75398147205
2410,165308.48696181973
2411,119512.83938313229
2412,153025.51399506262
2413,129707.03392880401
2414,137089.17318785485
2415,134451.63162276827
2416,129479.85727809754
2417,136968.4484756406
2418,133003.89448622358
2419,126731.83082234715
2420,122916.42918872766
2421,142585.09204531542
2422,113151.7019054823
2423,118399.59497244362
2424,152114.75943962735
2425,190062.85525250743
2426,132389.80840228536
2427,130153.56181607606
2428,182388.5025934794
2429,112302.45227645742
2430,132926.68620092678
2431,106602.63792952761
2432,142636.73677786655
2433,142866.41610948593
2434,134383.43960435828
2435,149421.8908230921
2436,106473.99886348746
2437,111242.48135431549
2438,125179.70993386742
2439,105996.80073976856
2440,122757.54624421688
2441,102223.56449970785
2442,98325.2521926297
2443,123615.48025173544
2444,124867.65042732308
2445,86226.91433267627
2446,132149.2054294047
2447,167911.67207821464
2448,124020.34501941393
2449,116336.60233617072
2450,144803.25692324413
2451,121202.71708615503
2452,210451.79041286936
2453,92512.90793619592
2454,120041.29281720708
2455,118113.13951052538
2456,130906.8426270869
2457,128132.75203669221
2458,128546.94662661097
2459,112155.57175748689
2460,139369.33593213727
2461,121951.18327109754
2462,137262.70762842832
2463,120937.42397780698
2464,168847.5612868749
2465,140283.58777744364
2466,113195.52019078823
2467,139191.15332791276
2468,79501.62189666422
2469,78153.09889183298
2470,183401.97736426353
2471,208831.75773920194
2472,151331.840150686
2473,117410.1231804317
2474,83717.79876158116
2475,219663.2587160842
2476,114339.14244857657
2477,128077.90728594527
2478,148776.57782781028
2479,108422.36984615384
2480,155335.27410966097
2481,125407.47342016583
2482,128390.20157148644
2483,116836.06231381155
2484,129122.62175272199
2485,127512.60007932536
2486,159311.47234796302
2487,187153.2967571927
2488,158464.11218133633
2489,160450.63308711565
2490,153301.44746354758
2491,86737.98698343337
2492,178711.56621946933
2493,142809.1208970025
2494,146120.96257768277
2495,87975.28763565197
2496,217807.94817493134
2497,150804.51563709593
2498,108559.76486663216
2499,88752.54502786984
2500,128549.30075759953
2501,136741.03214139
2502,150297.33758869703
2503,97757.98939449544
2504,182488.81276287744
2505,217201.23483304202
2506,252961.42351556403
2507,282020.1613320848
2508,254538.5776394572
2509,212188.77908677986
2510,219808.13868232464
2511,179749.9201144961
2512,200967.6867771136
2513,216564.7743530337
2514,224981.4053248158
2515,147600.89235911967
2516,173955.53531388915
2517,137991.15624696348
2518,152192.23669564098
2519,222785.19950795727
2520,213068.17305730598
2521,189633.6334721259
2522,222917.09644229923
2523,124104.86479186376
2524,138179.39388307117
2525,144316.1744339787
2526,135094.8914611775
2527,118378.70999322688
2528,132272.36655647043
2529,129175.27921969532
2530,113882.25059173122
2531,250232.32293580117
2532,222155.50153711898
2533,193714.52302125047
2534,243371.3571260823
2535,324673.4266673245
2536,224291.9879277877
2537,232050.4927172412
2538,183587.31630505587
2539,186165.983263531
2540,170691.38293307513
2541,181888.37071691264
2542,165622.76418972714
2543,125514.77272974746
2544,126671.08203890565
2545,142241.0861051907
2546,129837.36391726464
2547,141600.2512136711
2548,150247.66838046603
2549,158242.38624360276
2550,730258.7542520465
2551,138298.2600560473
2552,131199.35166302862
2553,77468.13055355282
2554,100293.96084766548
2555,119652.55740710607
2556,104020.29622447527
2557,109523.35944487761
2558,158786.06387049938
2559,134656.12140970447
2560,149062.11172967788
2561,147676.96385946352
2562,135832.56270122994
2563,146769.740871319
2564,197434.55028974608
2565,134496.84506556622
2566,162760.7162844808
2567,132827.86663328868
2568,202062.25365560674
2569,210733.86635032287
2570,117712.88995414865
2571,185014.5881094756
2572,148783.69324745695
2573,216418.41391437387
2574,259204.87315842224
2575,127581.14135033252
2576,124823.76375716677
2577,154918.39503339186
2578,87590.57913342501
2579,65619.14507504723
2580,111179.631870742
2581,110882.19104837056
2582,108438.23806274444
2583,273040.8266023951
2584,181873.19988364502
2585,182657.75829953476
2586,223348.43229309408
2587,198061.04055391627
2588,150119.3067251175
2589,150683.17291523019
2590,214374.57745927764
2591,208254.27377220124
2592,215802.9460770772
2593,247196.60638193422
2594,180100.32418749997
2595,195988.3143745977
2596,312345.03275165515
2597,181416.13931023778
2598,282020.7054177462
2599,302635.768520137
2600,130865.88563092671
2601,151334.2666381008
2602,85825.94730384633
2603,95519.37784776407
2604,92797.55410067065
2605,84031.24369280231
2606,148162.54088182037
2607,205841.78249737693
2608,205616.52321243624
2609,161401.24088586736
2610,115351.16789504529
2611,128045.22085899628
2612,162760.23054725322
2613,129468.48569322693
2614,125735.1093001111
2615,155919.94102575627
2616,145380.3863869759
2617,167616.9730574819
2618,204605.36276006026
2619,189202.67463199794
2620,187340.30769783218
2621,178494.77259339427
2622,180233.41735618922
2623,254420.84413729666
2624,308703.7209081066
2625,299027.95174298936
2626,178182.52901341842
2627,169315.78230545326
2628,491678.4585529616
2629,500401.12203940906
2630,357121.7667219245
2631,514949.60444569663
2632,440161.5295144391
2633,329601.1504177784
2634,430865.20538559504
2635,156389.98346395962
2636,176439.51688261935
2637,170004.54338066233
2638,273437.15009469807
2639,182692.2239800677
2640,155564.17843163706
2641,112552.91258234787
2642,192842.33133154214
2643,102075.87019315116
2644,125217.36701655705
2645,102772.3219346214
2646,94720.855365586
2647,103313.75677132666
2648,153902.019428187
2649,148357.31861066067
2650,144619.3177903667
2651,148709.84225177992
2652,447047.69373175316
2653,244099.59642162637
2654,240230.57819016394
2655,406136.402781128
2656,324538.63344492664
2657,356354.23821374064
2658,299193.9580383832
2659,293816.48994906904
2660,366051.45755073865
2661,357687.551010434
2662,366202.38193008385
2663,288807.6519224588
2664,267958.1778410205
2665,323808.9049266432
2666,278504.69326938805
2667,169240.65014096824
2668,180603.4903984232
2669,170641.70152790824
2670,279125.3816469214
2671,184242.9467490157
2672,190381.2982425407
2673,207886.4325246935
2674,201923.5969395122
2675,164292.31990186934
2676,188239.79393697853
2677,193062.75844852361
2678,248743.91525901316
2679,255519.99019725627
2680,271210.1845526143
2681,401352.67031642055
2682,336775.9905428153
2683,506574.97530165064
2684,315422.04379977786
2685,351460.25725917245
2686,259324.2631979557
2687,319225.731049049
2688,221584.81424140919
2689,208463.66482786328
2690,488319.4118131361
2691,190666.46840528827
2692,128624.88116258197
2693,200736.44733918592
2694,126294.99297763058
2695,196822.43254266982
2696,188297.4633153523
2697,184221.500077848
2698,194830.19537614693
2699,184131.36494445344
2700,161665.39715902312
2701,154260.26483211573
2702,111135.701643748
2703,120609.87924414712
2704,138797.83449071067
2705,119407.76553461126
2706,114290.5300952866
2707,123828.60825529032
2708,133585.02774100463
2709,109556.33098103962
2710,126734.83038058928
2711,272377.7903116046
2712,385412.2178290448
2713,173858.25503350812
2714,153840.47846349637
2715,167557.6755832329
2716,160774.03182916756
2717,183318.88361897581
2718,228789.76910603407
2719,159511.41912146518
2720,173287.1981158745
2721,135675.5384237621
2722,157164.76956611936
2723,142844.6843514296
2724,126961.76717477893
2725,131641.27045912974
2726,147498.00121941924
2727,176943.18074915232
2728,170477.9450587278
2729,148709.7574968204
2730,143792.60104859693
2731,132983.17170522365
2732,125856.89107377385
2733,159145.6675007343
2734,140075.07242339902
2735,133941.33264401634
